version,Name,God_Class,Lazy_Class,Complex_Class,Large_Class,Refused_Request,Data_Class,Feature_Envy,Brain_Class,Hub_Like_Dependency,Class_Cyclic_Dependency,Unhealthy_Inheritance_Hierarchy,Long_Method,Long_Parameter_List,Shotgun_Surgery,Brain_Method,Unstable_Dependency,Package_Cyclic_Dependency,Total,Distinct_Count,Vulnerability
7.0.0,com.android.server.hdmi.UnmodifiableSparseArray.E,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.internal.view.menu.MenuBuilder_Delegate,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,5,4,
7.0.0,com.android.internal.view.menu.BridgeMenuItemImpl,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,6,3,
7.0.0,android.widget.CalendarViewLegacyDelegate,0,0,1,1,1,0,1,0,0,1,0,26,25,0,0,1,0,57,8,
7.0.0,android.widget.CalendarViewLegacyDelegate.ScrollStateRunnable,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,5,3,
7.0.0,android.widget.CalendarViewLegacyDelegate.WeekView,0,0,0,1,0,0,1,0,0,0,0,9,9,0,0,1,0,21,5,
7.0.0,android.widget.CalendarViewLegacyDelegate.WeeksAdapter,0,0,0,0,0,1,1,0,0,1,0,5,6,0,0,1,0,15,6,
7.0.0,android.widget.CalendarViewLegacyDelegate.WeeksAdapter.CalendarGestureListener,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,
7.0.0,android.widget.CalendarView.AbstractCalendarViewDelegate,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,7,6,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.server.content.SyncStorageEngine.AccountInfo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.widget.scroll.TallTextAboveButton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.printservice.recommendation.RecommendationServiceImpl,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,0,8,4,
7.0.0,com.android.printservice.recommendation.plugin.mdnsFilter.MDNSFilterPlugin,0,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,9,4,
7.0.0,com.android.printservice.recommendation.plugin.mdnsFilter.VendorConfig,0,0,0,0,0,1,1,0,0,0,0,8,9,0,0,0,0,19,4,
7.0.0,com.android.printservice.recommendation.plugin.xerox.XeroxPrintServiceRecommendationPlugin,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,6,4,
7.0.0,com.android.printservice.recommendation.RemotePrintServicePlugin,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,9,3,
7.0.0,com.android.printservice.recommendation.RemotePrintServicePlugin.PluginException,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.opengl.GLES11Ext,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,6,4,
7.0.0,com.android.systemui.recents.views.TaskViewThumbnail,0,0,0,1,0,1,1,0,0,0,0,9,12,0,0,2,0,26,6,
7.0.0,com.android.server.job.JobStore.JobSet,0,0,0,0,0,1,0,0,1,0,0,10,12,0,0,1,0,25,5,
7.0.0,com.android.server.job.JobStore.ReadJobMapFromDiskRunnable,0,0,1,1,0,0,1,0,0,0,0,7,6,0,0,1,0,17,6,
7.0.0,com.android.server.job.JobStore.WriteJobsMapToDiskRunnable,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,0,15,3,
7.0.0,com.android.server.hdmi.ActiveSourceHandler,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,2,
7.0.0,android.content.res.AssetManager_Delegate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,
7.0.0,android.util.GridScenario.MyAdapter,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,5,5,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.server.lights.LightsService.LightImpl,0,0,0,0,1,1,1,0,0,1,0,5,7,0,0,0,0,16,6,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.media.MediaSync,0,0,0,1,0,1,1,0,0,1,0,13,10,0,0,1,0,28,7,
7.0.0,android.media.MediaSync.AudioBuffer,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,
7.0.0,android.media.MediaSync.Callback,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,
7.0.0,android.media.SyncParams,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,1,0,12,4,
7.0.0,android.animation.FloatEvaluator,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.animation.StateListAnimator.StateListAnimatorConstantState,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,3,
7.0.0,android.animation.StateListAnimator.Tuple,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.database.DatabaseStatementTest,0,0,0,1,1,1,0,0,0,0,0,11,2,0,0,0,0,16,5,
7.0.0,android.database.DatabaseStatementTest.StatementTestThread,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.database.sqlite.SQLiteConstraintException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.database.sqlite.SQLiteDoneException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.imftest.samples.BigEditTextActivityNonScrollableResizeTests,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,com.android.imftest.samples.BigEditTextActivityNonScrollableResize,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.preference.MultiSelectListPreference,0,0,0,0,0,1,1,0,0,0,0,7,10,0,0,0,0,19,4,
7.0.0,android.preference.MultiSelectListPreference.SavedState,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,android.preference.DialogPreference,0,0,0,1,0,0,1,0,0,0,0,7,11,0,0,0,0,20,4,
7.0.0,com.android.server.location.FlpHardwareProvider.NetworkLocationListener,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,android.filterpacks.base.FrameFetch,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,
7.0.0,android.security.keystore.DelegatingX509Certificate,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,4,3,
7.0.0,com.android.server.devicepolicy.DevicePolicyManagerServiceTestable.MockInjector,0,0,0,1,0,0,0,0,0,0,1,0,21,0,0,0,0,23,3,
7.0.0,com.android.server.devicepolicy.DevicePolicyManagerServiceTestable.OwnersTestable,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,2,
7.0.0,com.android.server.devicepolicy.DevicePolicyManagerService.Injector,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,38,3,
7.0.0,com.android.server.devicepolicy.DpmMockContext.StorageManagerForMock,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,
7.0.0,com.android.server.devicepolicy.DpmMockContext.EnvironmentForMock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.server.devicepolicy.DpmMockContext.PowerManagerForMock,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,
7.0.0,com.android.server.devicepolicy.DpmMockContext.SystemPropertiesForMock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.server.pm.OtaDexoptService.OTADexoptPackageDexOptimizer,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,com.android.server.pm.PackageDexOptimizer,0,0,1,1,0,0,0,0,0,0,0,7,9,0,0,0,0,18,4,
7.0.0,com.android.server.pm.PackageManagerServiceUtils,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,3,
7.0.0,com.android.server.pm.PackageDexOptimizer.ForcedUpdatePackageDexOptimizer,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.media.MediaDataSource,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,
7.0.0,android.hardware.location.ActivityChangedEvent,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,6,3,
7.0.0,com.android.systemui.statusbar.DismissViewButton,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,7,4,
7.0.0,android.speech.tts.SynthesisPlaybackQueueItem.ListEntry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.app.backup.BackupObserver,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,
7.0.0,android.app.backup.BackupProgress,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,2,
7.0.0,android.util.OrientationUtil,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,4,
7.0.0,android.net.wifi.p2p.WifiP2pManager.Channel,0,0,0,1,0,0,1,0,0,0,1,5,6,1,0,0,0,15,6,
7.0.0,android.net.wifi.p2p.WifiP2pManager.Channel.P2pHandler,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,
7.0.0,android.net.wifi.p2p.nsd.WifiP2pUpnpServiceResponse,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,9,3,
7.0.0,android.net.wifi.p2p.WifiP2pConfig,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,10,3,
7.0.0,android.net.wifi.p2p.WifiP2pGroupList,0,0,0,0,0,1,0,0,0,0,0,8,7,0,0,0,0,16,3,
7.0.0,android.net.wifi.p2p.WifiP2pInfo,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,7,3,
7.0.0,android.util.ArraySet.E,0,1,0,0,0,0,0,0,0,0,0,,,,,1,1,3,3,
7.0.0,android.util.ArraySet.toArray.T,0,1,0,0,0,0,0,0,0,0,0,,,,,1,1,3,3,
7.0.0,android.util.MapCollections,0,0,0,1,0,1,1,0,1,1,0,9,13,2,0,1,1,31,10,
7.0.0,android.database.NewDatabasePerformanceTestSuite,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,
7.0.0,com.android.internal.telephony.CarrierAppUtils,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,13,3,
7.0.0,com.android.vpndialogs.ManageDialog,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,2,
7.0.0,android.graphics.drawable.RotateDrawable,0,0,0,1,0,1,0,0,0,0,0,12,13,0,0,1,0,28,5,
7.0.0,android.graphics.drawable.RotateDrawable.RotateState,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,
7.0.0,com.android.internal.util.ProgressReporterTest,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,7,3,
7.0.0,com.android.hotspot2.asn1.Asn1String,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,
7.0.0,android.hardware.camera2.DngCreator,0,0,0,1,0,0,1,0,0,0,0,15,12,0,0,0,0,29,4,
7.0.0,mock_android.dummy.InnerTest,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,5,5,
7.0.0,mock_android.dummy.InnerTest.DerivingClass,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyGenerics1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyGenerics1.T,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyGenerics1.U,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyGenerics1.V,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyGenerics1.W,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.MyStaticInnerClass,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.NotStaticInner1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.NotStaticInner2,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.genericMethod1.X,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.genericMethod2.X,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.genericMethod2.Y,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.genericMethod3.X,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,mock_android.dummy.InnerTest.genericMethod3.Y,0,1,0,0,0,0,0,0,0,1,0,,,,,0,0,2,2,
7.0.0,mock_android.dummy.InnerTest.genericMethod4.T,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.test.dynamic.AnimatedVectorDrawableAttr,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,com.android.test.hwui.GetBitmapSurfaceViewActivity,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,7,3,
7.0.0,android.filterpacks.numeric.SinWaveFilter,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,android.location.GnssNavigationMessageCallbackTransport,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,
7.0.0,android.location.GnssNavigationMessageCallbackTransport.ListenerTransport,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,2,
7.0.0,android.location.LocalListenerHelper,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,1,0,12,4,
7.0.0,android.core.JniLibTest,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,
7.0.0,com.android.hotspot2.omadm.MultiValueMap,0,0,0,0,0,1,0,0,0,0,0,7,6,0,0,0,0,14,3,
7.0.0,android.opengl.GLES31Ext,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,
7.0.0,com.android.server.SystemService.getLocalService.T,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.server.SystemService.publishLocalService.T,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.mtp.MtpDatabase.OpenHelper,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,6,3,
7.0.0,com.android.framework.multidexlegacytestservices.Service19,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.server.BatteryService.BatteryListener,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,com.android.server.BatteryService.BinderService,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,
7.0.0,com.android.server.BatteryService.Led,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,3,
7.0.0,com.android.server.BatteryService.LocalService,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,com.android.server.BatteryService.Shell,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.os.BatteryManagerInternal,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,
7.0.0,android.os.BatteryProperties,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,7,4,
7.0.0,com.android.systemui.tv.pip.PipRecentsOverlayManager,0,0,0,0,0,1,0,0,0,0,0,8,10,0,0,0,0,19,3,
7.0.0,com.android.systemui.tv.pip.PipRecentsControlsView,0,0,0,0,0,1,1,0,0,0,0,6,11,0,0,0,0,19,4,
7.0.0,android.widget.MultiAutoCompleteTextView.CommaTokenizer,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,5,3,
7.0.0,com.android.server.soundtrigger.SoundTriggerDbHelper,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,9,3,
7.0.0,com.android.settingslib.accessibility.AccessibilityUtils,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,10,3,
7.0.0,android.sax.RootElement.Handler,0,0,0,0,0,1,0,0,0,1,0,5,5,0,0,0,0,12,4,
7.0.0,android.os.health.PidHealthStats,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.tests.dataidle.DataIdleTest,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,2,
7.0.0,android.os.BroadcasterTest,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,7,4,
7.0.0,android.os.BroadcasterTest.Tests2and3,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,7,4,
7.0.0,com.android.systemui.tuner.CalibratePreference,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,
7.0.0,android.os.BatteryProperty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,
7.0.0,com.android.server.connectivity.DataConnectionStats,0,0,0,0,0,1,1,0,0,0,0,4,5,0,0,0,0,11,4,
7.0.0,android.media.Utils.binarySearchDistinctRanges.T,0,1,0,0,0,0,0,0,0,0,0,,,,,1,0,2,2,
7.0.0,android.media.Utils.intersectSortedDistinctRanges.T,0,1,0,0,0,0,0,0,0,0,0,,,,,1,0,2,2,
7.0.0,android.media.Utils.sortDistinctRanges.T,0,1,0,0,0,0,0,0,0,0,0,,,,,1,0,2,2,
7.0.0,com.android.server.NetworkTimeUpdateService.MyHandler,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,
7.0.0,com.android.server.NetworkTimeUpdateService.SettingsObserver,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,
7.0.0,com.android.systemui.ExpandHelper.ViewScaler,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,6,4,
7.0.0,android.test.TouchUtils.ViewStateSnapshot,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,8,3,
7.0.0,com.android.multidexlegacytestapp.manymethods.Big076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.database.DatabaseErrorHandlerTest,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,3,
7.0.0,android.database.DatabaseErrorHandlerTest.MyDatabaseCorruptionHandler,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,
7.0.0,com.android.internal.widget.NotificationExpandButton,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,6,4,
7.0.0,android.telecom.InCallAdapter,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,47,2,
7.0.0,com.android.transitiontests.DelayedTransition,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,com.android.mediaframeworktest.stress.MediaPlayerStreamingStressTest,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,2,
7.0.0,com.android.mediaframeworktest.functional.CodecTest,0,0,0,1,0,0,1,0,0,0,0,24,22,0,0,0,0,48,4,
7.0.0,com.android.internal.util.A,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.internal.util.B,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.internal.util.MessageUtilsTest,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,7,3,
7.0.0,com.android.internal.util.MessageUtils.DuplicateConstantError,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.database.sqlite.SQLiteConnectionPool.ConnectionWaiter,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.media.TimedText,0,0,1,1,0,0,1,0,0,0,0,11,10,0,0,1,0,25,6,
7.0.0,android.media.TimedText.CharPos,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,
7.0.0,android.media.TimedText.Font,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,
7.0.0,android.media.TimedText.HyperText,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,
7.0.0,android.media.TimedText.Justification,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,
7.0.0,android.media.TimedText.Karaoke,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,
7.0.0,android.media.TimedText.Style,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,
7.0.0,com.android.nfc_extras.tests.BasicNfcEeTest,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,12,3,
7.0.0,com.android.nfc_extras.NfcAdapterExtras.CardEmulationRoute,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,
7.0.0,com.android.internal.midi.MidiDispatcher,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,5,3,
7.0.0,android.hardware.radio.RadioManager.AmBandConfig,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,6,3,
7.0.0,android.hardware.radio.RadioManager.AmBandConfig.Builder,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,4,3,
7.0.0,android.hardware.radio.RadioManager.AmBandDescriptor,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,6,3,
7.0.0,android.hardware.radio.RadioManager.BandDescriptor,0,0,0,0,0,1,0,0,0,0,0,5,11,0,0,0,0,17,3,
7.0.0,android.hardware.radio.RadioManager.FmBandConfig,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,12,3,
7.0.0,android.hardware.radio.RadioManager.FmBandConfig.Builder,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,6,4,
7.0.0,android.hardware.radio.RadioManager.FmBandDescriptor,0,0,0,0,0,1,0,0,0,0,0,5,10,0,0,0,0,16,3,
7.0.0,android.hardware.radio.RadioManager.ModuleProperties,0,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0,0,14,4,
7.0.0,android.hardware.radio.RadioModule,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,6,4,
7.0.0,com.google.android.maps.MapView,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,2,
7.0.0,android.bluetooth.le.ScanSettingsTest,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.bluetooth.le.ScanSettings.Builder,0,0,0,0,0,1,1,0,0,0,0,7,7,0,0,0,0,16,4,
7.0.0,android.bluetooth.le.ScanSettings,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,7,3,
7.0.0,android.text.method.HideReturnsTransformationMethod,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,
7.0.0,com.android.systemui.volume.SegmentedButtons,0,0,0,0,0,1,1,0,0,0,0,4,6,0,0,0,0,12,4,
7.0.0,com.android.connectivitymanagertest.stress.WifiStressTest,0,0,0,1,0,1,0,0,0,0,0,6,5,0,0,0,0,13,4,
7.0.0,com.android.imftest.samples.ManyEditTextActivityScrollPanScan,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,com.android.framework.multidexlegacytestservices.manymethods.Big047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.mediaframeworktest.functional.audio.MediaBassBoostTest,0,0,0,0,0,1,1,0,0,0,0,5,4,0,0,0,0,11,4,
7.0.0,android.app.backup.RestoreDescription,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,2,
7.0.0,com.android.systemui.recents.events.ui.focus.FocusNextTaskViewEvent,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,
7.0.0,com.android.test.assist.AssistInteractionSession,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,8,4,
7.0.0,android.util.EventLog.Event,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,1,1,12,5,
7.0.0,android.location.LocationManagerTest,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,1,0,8,5,
7.0.0,android.app.ApplicationPackageManager,0,0,1,1,1,0,1,0,0,0,1,140,152,0,0,9,0,306,8,
7.0.0,android.app.ApplicationPackageManager.MoveCallbackDelegate,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,9,0,17,4,
7.0.0,android.app.ApplicationPackageManager.OnPermissionsChangeListenerDelegate,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,9,0,14,4,
7.0.0,android.app.ApplicationPackageManager.ResourceName,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,9,0,18,4,
7.0.0,android.content.pm.PackageManager.LegacyPackageInstallObserver,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,
7.0.0,android.os.ServiceManagerProxy,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,1,12,4,
7.0.0,com.android.settingslib.bluetooth.HfpClientProfile,0,0,0,0,0,1,1,0,0,1,0,8,10,0,0,0,0,21,5,
7.0.0,com.android.settingslib.bluetooth.HfpClientProfile.HfpClientServiceListener,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,
7.0.0,com.android.server.pm.PackageInstallerService.Callbacks,0,0,0,0,0,1,0,0,0,0,0,2,9,0,0,0,0,12,3,
7.0.0,com.android.server.pm.PackageInstallerService.PackageDeleteObserverAdapter,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,0,8,4,
7.0.0,com.android.server.pm.PackageInstallerService.newArraySet.E,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.app.PackageDeleteObserver,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,11,3,
7.0.0,com.android.internal.util.ImageUtils,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,8,3,
7.0.0,com.android.test.hwui.BitmapMeshLayerActivity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
7.0.0,com.android.test.hwui.BitmapMeshLayerActivity.BitmapMeshView,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,
7.0.0,com.android.server.policy.IconUtilities,0,0,1,0,0,1,0,0,0,0,1,4,4,0,0,0,0,11,5,
7.0.0,android.graphics.drawable.PaintDrawable,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,7,4,
7.0.0,android.graphics.TableMaskFilter,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,5,4,
7.0.0,android.graphics.drawable.ShapeDrawable,0,0,0,1,0,0,0,0,0,0,0,13,26,0,0,1,0,41,4,
